Country Name,Country Code,Indicator Name,Indicator Code,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Kuwait,KWT,Lending interest rate (%),FR.INR.LEND,7.608333333,8.369166667,8.770833333,8.796666667,8.933333333,8.561666667,8.866666667,7.884275,6.482208333,5.416858333,5.636633333,7.498258333,8.57895,8.536283333,7.612991667,6.157775,4.911641667,5.193091667,4.983791667,4.561308333,4.26845,4.276483333,
Latin America & Caribbean (excluding high income),LAC,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,Lending interest rate (%),FR.INR.LEND,24,25.67,27,,29.27833333,32,32,26.16666667,29.33333333,30.5,29.25,26.83333333,30,28.5,24,24.775,22.6125,,,,,,
Lebanon,LBN,Lending interest rate (%),FR.INR.LEND,23.88416667,24.69083333,25.20833333,20.29,,19.47833333,18.15083333,17.18916667,16.5825,13.43166667,10.80833333,10.64,10.26,10.25583333,9.964166667,9.568333333,8.336666667,7.5275,7.249166667,7.348333333,7.274166667,7.090833333,
Liberia,LBR,Lending interest rate (%),FR.INR.LEND,14.525,15.56666667,,16.825,21.73833333,16.71916667,20.52666667,22.14,20.205,17.05666667,18.0952325,17.03333333,15.5025,15.04615123,14.39802886,14.18666667,14.2425,13.75083333,13.51833333,13.48939298,13.50166667,13.60666667,
Libya,LBY,Lending interest rate (%),FR.INR.LEND,,,,,,7,7,7,7,7,6.083333333,6.125,6.333333333,6,6,6,6,6,6,6,6,,
St. Lucia,LCA,Lending interest rate (%),FR.INR.LEND,11.05966183,12.68274848,12.82145618,12.68177213,11.40382054,12.79147688,13.06295749,12.97286829,12.58749725,14.99724221,11.07078162,10.60530455,10.78399508,10.1219068,10.08493104,10.58201112,10.61653886,10.00205043,9.50031902,9.075214298,8.997742389,8.856,
Latin America & Caribbean,LCN,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Lending interest rate (%),FR.INR.LEND,18.12916667,18.0375,,,,,,12,11,7.25,7.75,10.25,10.5,16.5,16.5,10.5,9.5,8.5,10.5,9.14,8,8,
Lower middle income,LMC,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Lending interest rate (%),FR.INR.LEND,14.25,16.375,17.70833333,18.03333333,20.0625,19.0625,17.11166667,16.55416667,17.11,16.015,12.375,11.71666667,12.16083333,14.13166667,16.18694444,13,11.2225,10.42916667,10.11916667,9.92,10.33944444,10.59083333,
Late-demographic dividend,LTE,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Lending interest rate (%),FR.INR.LEND,62.295,27.08083333,21.56,14.3925,12.20583333,13.085,12.14083333,9.630833333,6.8425,5.843333333,5.743333333,5.271666667,5.113333333,6.8625,8.409166667,8.393333333,5.989166667,,,,,,
Luxembourg,LUX,Lending interest rate (%),FR.INR.LEND,6.583333333,6.5,5.5,5.5,5.270833333,,,,,,,,,,,,,,,,,,
Latvia,LVA,Lending interest rate (%),FR.INR.LEND,55.85833333,34.56333333,25.77916667,15.24666667,14.29166667,14.20166667,11.86833333,11.16583333,7.968333333,5.380833333,7.448333333,6.106666667,7.2925,10.90916667,11.8525,16.23,9.558333333,6.388333333,5.5175,5.923333333,,,
"Macao SAR, China",MAC,Lending interest rate (%),FR.INR.LEND,7.953358333,9.901866667,9.557083333,9.7267,10.973125,9.45675,9.890125,7.988566667,6.107862903,6,6.012096774,7.047715054,8.759436358,7.80848393,5.426666667,5.25,5.25,5.25,5.25,5.25,5.25,5.25,
St. Martin (French part),MAF,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Lending interest rate (%),FR.INR.LEND,10,11.3125,11.75,11.75,13.5,13.5,13.3125,13.25,13.125,12.5625,11.5,11.5,,,,,,,,,,,
Monaco,MCO,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Lending interest rate (%),FR.INR.LEND,,,36.66666667,33.325,30.825,35.535,33.77666667,28.69416667,23.52166667,19.28916667,20.93833333,19.26083333,18.12833333,18.825,21.06416667,20.54416667,16.36,14.43804379,13.41815434,12.29416667,11.0125,14.14924417,
Madagascar,MDG,Lending interest rate (%),FR.INR.LEND,30.5,37.5,32.75,30,27,28,26.5,25.25,25.25,24.25,25.5,27,29.5,45,45,45,49,52.5,60,60,60,60,
Maldives,MDV,Lending interest rate (%),FR.INR.LEND,,,15,15,15,12.5,13,13,13.54166667,14,13,13,13,13,13,13,10.37605,10.19722195,10.4838045,11.14190737,11.41744656,11.10124634,
Middle East & North Africa,MEA,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Lending interest rate (%),FR.INR.LEND,19.3,59.43166667,36.38583333,22.14,26.35833333,23.7425,16.92833333,12.795,8.210833333,7.0225,7.438333333,9.695,7.511834781,7.560833333,8.705767857,7.074166667,5.286666667,4.915833333,4.730833333,4.248333333,3.551666667,3.4225,
Marshall Islands,MHL,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,Lending interest rate (%),FR.INR.LEND,159.82,45.94833333,21.58333333,21.41666667,21.03333333,20.44833333,18.92916667,19.35,18.36333333,16.00083333,12.44166667,12.13333333,11.29166667,10.23333333,9.683333333,10.07338086,9.483333333,8.868461255,8.495124184,8.043156284,7.456609104,7.079158056,
Mali,MLI,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,Lending interest rate (%),FR.INR.LEND,8.5,7.3775,7.766666667,7.991666667,8.085,7.699166667,7.275833333,6.898333333,6.038333333,5.85,5.324166667,5.508333333,5.654166667,6.238333333,5.888333333,4.470833333,4.6,4.745833333,4.7025,,,,
Myanmar,MMR,Lending interest rate (%),FR.INR.LEND,16.5,16.5,16.5,16.5,16.5,16.125,15.25,15,15,15,15,15,16.08333333,17,17,17,17,16.33333333,13,13,13,13,
Middle East & North Africa (excluding high income),MNA,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,11.15416667,9.2025,9.238333333,9.359166667,9.53,9.686666667,9.5625,9.39,9.4125,8.933333333,
Mongolia,MNG,Lending interest rate (%),FR.INR.LEND,279.2233333,134.3716667,87.91,82.05166667,48.0625,44.00833333,36.95269295,37.35,35.51666667,31.90666667,31.47333333,30.57083333,26.93454961,21.82833333,20.58333333,21.66696335,20.06878016,16.60943645,18.11381443,18.48202279,19.02543062,19.56271702,
Northern Mariana Islands,MNP,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Lending interest rate (%),FR.INR.LEND,,,,,24.3525,19.63,19.03916667,22.72916667,26.70833333,24.69,22.075,19.46716667,18.56133333,19.51733333,18.31,15.67566667,16.26266667,19.09960595,16.81354167,15.32060185,14.79791667,14.8665,
Mauritania,MRT,Lending interest rate (%),FR.INR.LEND,18.16666667,20.33333333,22,22,25.5,28,25.58333333,22.5,21,21,21,23.08333333,24,23.5,20.33333333,19.5,17,17,17,,,,
Mauritius,MUS,Lending interest rate (%),FR.INR.LEND,18.91666667,20.8125,20.8125,18.91666667,19.91666667,21.625,20.77083333,21.10416667,21,21,21,21.04166667,21.08333333,21.87416667,11.54166667,9.25,8.875,8.916666667,8.666666667,8.5,8.5,8.5,
Malawi,MWI,Lending interest rate (%),FR.INR.LEND,31,47.33333333,45.33333333,28.25,37.66666667,53.58333333,53.125,56.16666667,50.54166667,48.91666667,36.83333333,33.08333333,32.25,27.71527778,25.27777778,25.25,24.625,23.75,32.32986111,46.01117424,44.28958333,44.38721591,
Malaysia,MYS,Lending interest rate (%),FR.INR.LEND,8.764166667,8.73,9.943333333,10.62833333,12.13416667,8.563333333,7.673333333,7.126666667,6.528333333,6.300833333,6.045833333,5.9525,6.485833333,6.409166667,6.08,5.084166667,5,4.915,4.785833333,4.6125,4.586901235,4.58531358,
North America,NAC,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Lending interest rate (%),FR.INR.LEND,17.05333333,18.50833333,19.16,20.17916667,20.71916667,18.48416667,15.27833333,14.53166667,13.8375,14.70083333,11.38916667,10.61,11.18083333,12.88416667,13.73666667,11.11833333,9.72,8.73,8.651875,8.289166667,8.699166667,9.324166667,
New Caledonia,NCL,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Lending interest rate (%),FR.INR.LEND,20.48333333,20.23333333,19.83666667,17.795,18.18416667,20.29,21.27416667,23.43833333,24.77083333,20.71416667,19.18083333,17.94833333,16.9,16.93916667,15.47983333,18.36166667,17.585,16.01666667,16.7925,16.7225,16.54833333,16.84883268,
Nicaragua,NIC,Lending interest rate (%),FR.INR.LEND,20.13916667,19.89,20.71583333,21.0175,21.62810833,17.57416667,18.143253,18.55305215,18.2951854,15.54921902,13.49143645,12.10136045,11.57579373,13.04146496,13.16935036,14.04467463,13.31996686,10.53783509,11.99430816,14.98460189,13.53794136,12.05235462,
Netherlands,NLD,Lending interest rate (%),FR.INR.LEND,8.291666667,7.208333333,5.895833333,6.125,6.5,3.458333333,4.791666667,5,3.958333333,3,2.75,2.770833333,3.541666667,4.604166667,4.604166667,1.983333333,1.75,2,1.625,,,,
Norway,NOR,Lending interest rate (%),FR.INR.LEND,8.38,7.6,6.68,6,9.8,7.61,8.93,8.69,8.71,4.73,4.04,4.04,4.7,6.647344589,7.278970292,4.28,,,,,,,
Nepal,NPL,Lending interest rate (%),FR.INR.LEND,,,12.875,14.54166667,14,11.33333333,9.458333333,7.666666667,6.770833333,7.416666667,8.5,8.125,8,8,8,8,8,,,,,,
Nauru,NRU,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Lending interest rate (%),FR.INR.LEND,,,,,,7.052005663,7.81455132,7.595094659,7.175853507,6.996775601,7.102148017,7.762560162,8.192156146,8.612206614,8.938532681,6.656759796,6.255454248,6.108832515,5.82383752,5.5330696,5.804166667,5.7625,
OECD members,OED,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Lending interest rate (%),FR.INR.LEND,8.566,9.376,9.233,9.297,10.089,10.318,10.06,9.234,8.549,8.234,7.57,7.066,7.404,7.285,7.099,7.442,6.835,6.189,5.651,5.409,5.083,4.762,
Other small states,OSS,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Panama,PAN,Lending interest rate (%),FR.INR.LEND,10.1525,11.095,10.6175,10.63083333,10.81833333,10.05,10.47916667,10.97166667,10.5825,9.925833333,8.823333333,8.665,8.388333333,8.25,8.163375659,8.247740085,7.735,6.905833333,6.91,6.594166667,6.83,7.455833333,
Peru,PER,Lending interest rate (%),FR.INR.LEND,55.3475,36.155,31.53333333,30.91166667,32.62666667,35.05666667,29.99583333,24.97833333,20.76535729,21.01566497,24.67456406,25.53383577,23.93333333,22.85564806,23.6734449,21.04192333,18.97686833,18.677925,19.23690833,18.13925,15.74331667,16.10582778,
Philippines,PHL,Lending interest rate (%),FR.INR.LEND,15.05683333,14.68216667,14.83975,16.27575,16.77741667,11.77625,10.90725,12.40158333,9.1385,9.471666667,10.079,10.18491667,9.778666667,8.691416667,8.751083333,8.566166667,7.672666667,6.66325,5.6795,5.766833333,5.525916667,5.57825,
Palau,PLW,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Lending interest rate (%),FR.INR.LEND,9.16,13.14083333,13.30333333,10.44916667,17.70416667,18.89583333,17.5425,16.2075,13.88916667,13.35583333,13.25083333,11.46916667,10.56666667,9.7775,9.196666667,10.09416667,10.44583333,10.80833333,10.815,10.13,9.375833333,8.7325,
Poland,POL,Lending interest rate (%),FR.INR.LEND,41.97229299,33.45,26.075,25.20536678,24.47922528,16.93666667,20.005,18.36,12.03189669,7.303802336,7.56468083,6.831298668,5.484243955,,,,,,,,,,
Pre-demographic dividend,PRE,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People?s Rep.",PRK,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Lending interest rate (%),FR.INR.LEND,15.00833333,13.8,11.73333333,9.15,7.24,5.189166667,,,,,,,,,,,,,,,,,
Paraguay,PRY,Lending interest rate (%),FR.INR.LEND,35.4675,33.94416667,31.88333333,27.78666667,30.4875,30.20833333,26.78166667,28.25333333,38.65546336,49.9895008,33.54430813,29.90992797,30.14285804,25.02496179,25.80750112,28.25720343,26.0357468,17.39805402,17.15846732,19.27057315,21.18606778,19.73585618,
Pacific island small states,PSS,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Lending interest rate (%),FR.INR.LEND,8.8625,,,,,,,,,,6.99,6.651666667,7.18,7.428333333,6.844166667,7.044166667,7.271447981,5.487058673,5.38110455,5.112674134,4.963923611,4.435962126,
Romania,ROU,Lending interest rate (%),FR.INR.LEND,90.39166667,50.71666667,55.13333333,72.525,55.31666667,65.64166667,53.85,45.4,35.425,25.435,25.6125,19.60083333,13.98166667,13.34833333,14.98833333,17.275,14.0725,12.1275,11.32916667,10.5225,8.465833333,6.7675,
Russian Federation,RUS,Lending interest rate (%),FR.INR.LEND,,320.3083333,146.8083333,32.04166667,41.79166667,39.71666667,24.43333333,17.90833333,15.7,12.975,11.44166667,10.68333333,10.425,10.03333333,12.225,15.30833333,10.81666667,8.458333333,9.1,9.466666667,11.14166667,15.71666667,
Rwanda,RWA,Lending interest rate (%),FR.INR.LEND,,,18.54,16.22,17.13,16.84,16.99,17.29,16.37,17.05,16.48,16.08,16.07,16.11,16.51,15.77,16.94,16.73,16.49,16.93,17.66,17.03,
South Asia,SAS,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Lending interest rate (%),FR.INR.LEND,5.878333333,6.369166667,6.26,6.3225,7.441666667,5.8,5.833333333,5.648333333,5.345833333,5.306666667,5.3,5.3,5.3125,5.33,5.38,5.38,5.38,5.38,5.38,5.38,5.35,5.35,
Solomon Islands,SLB,Lending interest rate (%),FR.INR.LEND,14.5,16.17402909,16.68731464,15.67428944,14.99803082,14.44894551,14.5771791,14.55278538,14.62475773,14.70128254,14.2921263,14.11672179,13.92166194,14.12109886,14.43583333,15.26333333,14.43365833,13.17238709,11.27888202,10.77394761,10.90995219,10.47824631,
Sierra Leone,SLE,Lending interest rate (%),FR.INR.LEND,27.33333333,28.83333333,32.1225,23.8675,23.83333333,26.83333333,26.25,24.265,22.16666667,20,22.08333333,24.58333333,24,25,24.5,22.16666667,21.25,21,21,20.56,19.41166667,18.73,
El Salvador,SLV,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Lending interest rate (%),FR.INR.LEND,15,15.225,14.45,11.425,9.525,7.925,9.2,8.8,7.95,7.4875,7.1375,7.175,6.709244,7.5825,7.8925,5.7425,5.3825,5.92,,,,,
Somalia,SOM,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Lending interest rate (%),FR.INR.LEND,,,,77.97,60.86093434,46.06113292,6.3,34.5,19.71462115,15.48138457,15.52693408,16.83173462,16.56,11.13,16.1267,11.78,17.3,17.17,18.2,17.07,14.81,,
Sub-Saharan Africa (excluding high income),SSA,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,14.7081919,14.1,12.70967267,12.54613748,
Sub-Saharan Africa,SSF,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Lending interest rate (%),FR.INR.LEND,30,52,38,51.5,55.58333333,40.33333333,39.66666667,37,37.41666667,29.59,29.77,31.19777778,29.3,32.4,32.4,31.10833333,28.87497222,26.95,26.16805556,23.28,15.89832937,,
Suriname,SUR,Lending interest rate (%),FR.INR.LEND,15.375,40.175,35.775,33.125,27.5,27.325,28.95,25.725,22.18333333,21.04166667,20.44166667,17.4,15.64166667,13.76666667,12.2,11.65,11.59054306,11.76110903,11.74166667,11.98333333,12.28333333,12.61666667,
Slovak Republic,SVK,Lending interest rate (%),FR.INR.LEND,14.55916667,16.845,13.915,18.65166667,21.16666667,21.07083333,14.89,11.24,10.25,8.459166667,9.07,6.675,7.673333333,7.989166667,5.747916667,,,,,,,,
Slovenia,SVN,Lending interest rate (%),FR.INR.LEND,38.8675,23.35916667,22.59916667,20.02416667,16.085,12.37583333,15.7675,15.05,13.17083333,10.75,8.65,7.8,7.408333333,5.9125,6.658333333,5.949166667,,,,,,,
Sweden,SWE,Lending interest rate (%),FR.INR.LEND,10.64,11.11,7.38,7.01,5.94,5.53,5.83,5.55,5.64,4.79,4,3.314,,,,,,,,,,,
Swaziland,SWZ,Lending interest rate (%),FR.INR.LEND,14.25,17.05416667,18.66666667,19.5,19.5,17.41666667,14,13.25,15.25,14.625,11.29166667,10.625,11.16666667,13.16666667,14.83333333,11.375,9.75,9,8.75,8.5,8.625,9.041666667,
Sint Maarten (Dutch part),SXM,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Lending interest rate (%),FR.INR.LEND,15.71666667,15.76083333,16.21583333,14.88083333,14.30255833,11.1707025,10.737,10.62534167,10.58753333,10.615875,9.99165,9.769033333,10.04996667,10.8936722,11.80777072,15.34725161,12.70264981,11.18993449,12.19118576,12.28683447,11.64816842,12.35502482,
Syrian Arab Republic,SYR,Lending interest rate (%),FR.INR.LEND,9,9,9,9,9,9,9,9,9,7.5,7.5,8,8,10.17,10.1880127,10.00577761,9.9009,,,,,,
Turks and Caicos Islands,TCA,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Lending interest rate (%),FR.INR.LEND,17.5,16,22,22,22,22,22,20.66666667,18,18,18,17.66666667,15.33333333,15,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Lending interest rate (%),FR.INR.LEND,10.89583333,13.25,13.39583333,13.64583333,14.41666667,8.979166667,7.833333333,7.25,6.875,5.9375,5.5,5.791666667,7.354166667,7.05,7.041666667,5.9625,5.935,6.914166667,7.0975,6.958333333,6.771666667,6.563333333,
Tajikistan,TJK,Lending interest rate (%),FR.INR.LEND,,,,75.52,50.89,26.235,25.59,21.05,14.21083333,16.72833333,20.3146154,23.28486802,24.155,22.96,23.5944101,22.61583333,23.39962361,22.46166667,21.09333333,24.33416667,24.53123634,25.83626016,
Turkmenistan,TKM,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,16.65852438,15.53910321,16.65331759,16.549556,15.04658814,13.10989918,11.16530138,11.02887753,11.0429658,12.21026992,12.4128209,12.86648572,13.4977926,
Tonga,TON,Lending interest rate (%),FR.INR.LEND,10.359955,10.47330864,10.92364445,11.15110337,11.25221739,11.3652043,11.33719849,11.34197367,11.39741394,11.34363387,11.5885182,11.38116873,11.97295317,12.16366461,12.45787603,12.46618846,11.53560797,11.37193906,10.02569306,9.663251452,8.949835338,8.328425429,
South Asia (IDA & IBRD),TSA,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Lending interest rate (%),FR.INR.LEND,15.97916667,15.16666667,15.79166667,15.33333333,17.33333333,17.04166667,16.5,15.66666667,12.47916667,11.16666667,9.3125,9.104166667,10.9175,11.75,12.4375,11.9375,9.2825,7.969166667,7.708333333,7.5,7.5,8.1825,
Tunisia,TUN,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Lending interest rate (%),FR.INR.LEND,39,42.83333333,33.965,26.27,22.8925,21.89416667,21.5775,20.05726141,16.39824076,14.51696089,14.14031947,15.24894872,15.65209779,16.07036615,14.98213468,15.03048182,14.5459147,14.96187317,15.46046414,15.83487943,16.26413585,16.10432422,
Uganda,UGA,Lending interest rate (%),FR.INR.LEND,,20.1625,20.29416667,21.37083333,20.86166667,21.54916667,22.9197575,22.655,19.09717823,18.94214089,20.60317574,19.6453884,18.6973348,19.10574548,20.4500661,20.95516578,20.17463013,21.83318937,26.31136912,23.25140199,21.52754211,22.60133971,
Ukraine,UKR,Lending interest rate (%),FR.INR.LEND,250.2833333,122.7,79.88333333,49.11666667,54.49666667,54.9525,41.528425,32.277975,25.34945833,17.89489167,17.401225,16.17416667,15.16916667,13.89916667,17.4925,20.86333333,15.86839167,15.947225,18.39221667,16.6492,17.71804167,21.82294167,
Upper middle income,UMC,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Lending interest rate (%),FR.INR.LEND,89.28276967,93.05439937,85.93368768,67.18508855,54.39128238,50.02699036,46.05789784,48.5556244,118.3799408,58.94099583,23.67911417,13.60952333,9.25001575,8.939703917,12.4476125,15.28484239,10.32622218,9.781820742,11.19919216,12.43406496,15.5341402,15.84108139,
United States,USA,Lending interest rate (%),FR.INR.LEND,7.138333333,8.829166667,8.270833333,8.441666667,8.354166667,7.994166667,9.233333333,6.921666667,4.675,4.1225,4.34,6.189166667,7.9575,8.05,5.0875,3.25,3.25,3.25,3.25,3.25,3.25,3.26,
Uzbekistan,UZB,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Lending interest rate (%),FR.INR.LEND,11.73318828,11.06568453,11.22511352,11.29057432,11.30709905,11.54638186,11.46448389,11.62614729,11.56263852,11.83238452,9.69262523,9.584125352,9.731677791,9.612582863,9.524416092,9.186560754,9.171837676,9.136378053,9.414408973,9.439781329,9.146008452,9.3045,
"Venezuela, RB",VEN,Lending interest rate (%),FR.INR.LEND,54.655,39.74416667,39.41333333,23.685,46.3525,32.12583333,25.19916667,22.45166667,36.5775,25.19333333,18.49666667,16.80916667,15.47666667,17.105,22.37083333,19.89333333,18.3475,17.15,16.38,15.895,17.21166667,19.395,
British Virgin Islands,VGB,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Lending interest rate (%),FR.INR.LEND,,,20.1,14.41666667,14.4,12.7,10.55,9.42,9.061666667,9.48,9.7225,11.025,11.17625,11.18,15.78357143,10.069,13.13525,16.95383333,13.47166667,10.37416667,8.665,7.1175,
Vanuatu,VUT,Lending interest rate (%),FR.INR.LEND,16,10.5,10.5,10.5,10.95833333,10.29166667,9.854166667,8.8125,7.408333333,5.9,7.608333333,7.466666667,8.25,8.160833333,5.291666667,5.5,5.5,5.5,6.05,5,4.691666667,3.625,
West Bank and Gaza,PSE,Lending interest rate (%),FR.INR.LEND,,,,,,,,8.36,7.97,7.56,6.915,7.335,7.7275,7.9775,7.1875,6.19,6.235,6.786607607,6.9675,7.515,6.41,6.8,
World,WLD,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,Lending interest rate (%),FR.INR.LEND,,,,,,,,,11.44583333,11.28166667,11.23083333,11.4275,11.72166667,12.65083333,12.66083333,12.0825,10.72,9.9625,9.86,10.20083333,9.980833333,9.389166667,
"Yemen, Rep.",YEM,Lending interest rate (%),FR.INR.LEND,,,31.45,22.51666667,18.125,24.08333333,19.54166667,17.5,17.70833333,18,18.5,18,18,18,18,18,23.83333333,25,24.5,22.08333333,,,
South Africa,ZAF,Lending interest rate (%),FR.INR.LEND,15.58333333,17.89583333,19.52083333,20,21.79166667,18,14.5,13.77083333,15.75,14.95833333,11.29166667,10.625,11.16666667,13.16666667,15.125,11.70833333,9.833333333,9,8.75,8.5,9.125,9.416666667,
"Congo, Dem. Rep.",COD,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,46.43583333,47.00101833,43.15416667,65.4175,56.51833333,43.75340275,28.44666667,19.3660119,18.6925,19.37083333,
Zambia,ZMB,Lending interest rate (%),FR.INR.LEND,70.55833333,45.53333333,53.78333333,46.69166667,31.8,40.51666667,38.8,46.23333333,45.19801667,40.57103333,30.7271,28.20949167,23.15316667,18.8891,19.06318716,22.06312207,20.9163168,18.8368243,12.14976637,9.520833333,11.57291667,13.25,
Zimbabwe,ZWE,Lending interest rate (%),FR.INR.LEND,34.86083333,34.73166667,34.23416667,32.54666667,42.05583333,55.38583333,68.20833333,38.02083333,36.47916667,97.29166667,278.9166667,235.675,,,,,,,,,,,
