Country Name,Country Code,Indicator Name,Indicator Code,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Japan,JPN,Real interest rate (%),FR.INR.RINR,4.013758686,4.262061127,3.232483704,1.842808532,2.376678681,3.478843114,3.356642168,3.20568406,3.468968141,3.598545648,3.1618116,2.965167285,2.817865977,2.840427374,3.215382464,2.234797054,3.841931309,3.417701329,2.359605798,1.874018721,-0.444959293,,
Kazakhstan,KAZ,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,Real interest rate (%),FR.INR.RINR,16.42810989,15.80164834,-5.776588542,16.87956849,21.09632603,17.45404878,15.32743345,17.81250097,17.35814064,9.770510928,5.045257596,7.609987548,-8.009866973,4.819090789,-0.984996971,2.837078161,12.025898,3.840675702,9.453588077,11.33885965,7.889581988,6.362246645,
Kyrgyz Republic,KGZ,Real interest rate (%),FR.INR.RINR,,,21.92733449,25.20362854,59.00620197,16.92573865,19.43493798,27.94837101,22.3322295,14.57564797,22.98728554,18.17570073,12.62288868,9.534972723,2.842518011,21.45410625,11.8824446,2.280145792,14.02800013,17.98101296,12.86369696,21.59398193,
Cambodia,KHM,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Real interest rate (%),FR.INR.RINR,5.097966139,8.610279558,10.43683334,6.132442636,8.331983108,7.603546599,8.318962868,6.380040365,8.150574823,13.4638076,6.539842474,10.92245347,-1.170038014,4.476424832,5.40791249,6.395958227,7.606319712,5.859016271,6.833467873,7.011714302,6.358704287,7.25911367,
"Korea, Rep.",KOR,Real interest rate (%),FR.INR.RINR,0.748137515,1.436410685,3.678007315,7.727194573,9.839088828,10.54861915,7.522023876,3.91500114,3.5985256,2.748274715,2.835473697,4.515194535,6.135900511,4.057185004,4.090712677,2.03479954,2.278190361,4.107820072,4.307375316,3.757939635,3.641032869,1.294941316,
Kosovo,KSV,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,19.34946676,17.78388738,10.66247105,12.63974174,6.223312565,12.48896573,8.860988636,8.366048322,9.813280378,8.940296008,5.879668435,7.868354653,
Kuwait,KWT,Real interest rate (%),FR.INR.RINR,14.31942808,3.354609563,-5.835300677,14.18559258,31.47946503,-8.055211915,-9.674060395,17.49564742,1.264028889,0.46918968,-4.703042823,-12.14420026,-6.537168983,4.054860367,-9.311316246,28.2351932,-5.62590035,-10.26607337,-2.328577595,4.328097687,8.807270653,42.46924246,
Latin America & Caribbean (excluding high income),LAC,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,Real interest rate (%),FR.INR.RINR,15.13399662,5.000306941,11.67268671,,-29.932136,-42.09865184,5.771115149,15.88950026,21.64711015,15.02855003,16.76709694,16.7460943,17.32311831,19.60354616,13.90416092,28.54400474,11.44720909,,,,,,
Lebanon,LBN,Real interest rate (%),FR.INR.RINR,8.860956069,12.75098441,16.26870084,4.272112296,,18.60137344,20.67302472,19.13463322,11.06141629,11.67707961,14.13787085,11.8558971,9.412180989,6.976413511,2.272007121,-0.846212664,8.164172732,4.020835208,1.67778135,5.51255575,5.923602741,5.540165388,
Liberia,LBR,Real interest rate (%),FR.INR.RINR,8.714884193,8.502412625,,29.81828357,30.4339778,15.65771617,29.44787554,27.65071768,19.67459392,6.733012003,6.204039662,6.345751194,13.63016615,2.996360164,6.566110739,-11.5197404,8.313723605,2.952691977,9.165080216,9.99438325,10.52162611,11.72476071,
Libya,LBY,Real interest rate (%),FR.INR.RINR,,,,,,,-5.566230603,-0.172521972,-15.91173292,-6.437945408,-13.47577355,-17.4564761,-2.857068378,-4.521853726,-12.99319769,41.92524865,-7.148731162,-10.35995129,-10.90015518,13.67681286,28.19119618,,
St. Lucia,LCA,Real interest rate (%),FR.INR.RINR,7.080396541,7.41287222,17.76585985,6.015966943,8.909954743,9.620415776,4.697893273,14.99658646,12.08522663,10.97174139,9.31103173,3.252418767,5.610776289,1.491663382,11.15609292,10.79393706,3.262331907,7.293910988,6.599478941,7.323025407,4.033905717,8.307695966,
Latin America & Caribbean,LCN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Real interest rate (%),FR.INR.RINR,7.614591707,8.276680505,,,,,,-1.464657625,2.671711951,-1.37809913,-0.966432021,-0.152806282,-0.698283781,2.167491824,0.148704902,4.363545981,-10.83008201,4.496349617,-0.296339388,2.732614849,3.98539919,5.733644259,
Lower middle income,LMC,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Real interest rate (%),FR.INR.RINR,5.856996787,2.128953789,10.0062273,8.777724409,6.839639424,10.58229435,12.65511531,6.919607579,3.427742866,14.68461757,5.707130585,5.122746398,5.218336538,2.759940486,2.636123421,8.493610405,8.66242909,0.43240645,8.228418899,4.942176161,3.452124476,,
Late-demographic dividend,LTE,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Real interest rate (%),FR.INR.RINR,,,2.166856898,2.63967663,8.568367819,14.52724704,10.72305225,9.98498445,6.50521359,6.70547751,2.975109649,-1.521721426,-1.527631054,-1.570893579,-1.181024171,12.08674174,3.526758522,,,,,,
Luxembourg,LUX,Real interest rate (%),FR.INR.RINR,2.936924608,4.07294561,2.444180944,7.515987865,5.705406523,,,,,,,,,,,,,,,,,,
Latvia,LVA,Real interest rate (%),FR.INR.RINR,,,11.69488014,8.925186779,9.055752077,12.52503829,7.955708377,8.667371296,2.799168469,0.462565803,0.628537183,-4.536908066,-4.489206874,-7.674134903,0.014542576,28.69480826,10.63409099,0.03089408,1.86342981,4.558321178,,,
"Macao SAR, China",MAC,Real interest rate (%),FR.INR.RINR,1.400030959,1.456513673,8.02026633,8.52199659,14.17101686,11.51305213,12.15742785,11.60387689,7.528989499,5.915859384,4.016235111,1.402461696,0.885198292,-0.930806238,-4.236243072,4.335043865,0.44943634,-2.087898374,-1.570947003,-2.298668906,-3.089350081,0.825675931,
St. Martin (French part),MAF,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Real interest rate (%),FR.INR.RINR,9.283819153,3.509534234,11.26545168,10.95843181,13.05758163,12.85722577,14.15989542,12.51603815,11.77415955,11.37898137,10.1569433,10.18816514,,,,,,,,,,,
Monaco,MCO,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Real interest rate (%),FR.INR.RINR,,,7.662601795,18.45432068,23.88899794,-6.449246106,5.056985535,14.8144908,12.46762729,3.851052493,12.00426922,9.055843109,4.150259002,2.58530773,10.78348946,17.99684412,4.756066151,6.305320784,5.119519578,7.83451422,4.359160741,4.442936297,
Madagascar,MDG,Real interest rate (%),FR.INR.RINR,-7.873560873,-5.253083153,12.65367252,21.162961,17.11903773,16.66626957,17.96723101,16.76461923,8.652400443,20.90739901,9.795114336,7.336089777,16.17506795,32.29523402,32.9146225,33.8097365,36.95554657,40.90373019,51.67307299,52.09943836,45.35145065,49.69212066,
Maldives,MDV,Real interest rate (%),FR.INR.RINR,,,,,,,,,11.44860513,13.63231497,11.89878748,10.88009546,3.528803911,5.740562735,4.786581147,4.378862433,9.050608151,-0.397914916,4.682599668,4.82542654,8.137166906,10.05222123,
Middle East & North Africa,MEA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Real interest rate (%),FR.INR.RINR,10.22520606,21.16706615,5.521569185,3.685262528,9.767869891,5.176618059,5.514284219,7.043332856,2.450536584,0.99725858,-0.805435913,4.066020097,1.251543658,2.41663912,2.5513992,3.416395552,0.767102752,-0.353350571,1.431810039,2.443701202,-1.087121844,0.886402485,
Marshall Islands,MHL,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,Real interest rate (%),FR.INR.RINR,3.148435898,24.64489847,18.19722987,16.82574879,19.3726178,17.23790213,4.518850224,13.97173195,17.25689074,14.11561341,12.62904216,6.898908902,7.785799685,5.39309982,3.973637948,9.749533467,7.293185556,4.961615666,7.417724969,3.40711999,6.2385949,4.161464803,
Mali,MLI,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,Real interest rate (%),FR.INR.RINR,4.768417183,1.815678264,7.389999068,7.276702669,7.675450865,7.067626266,2.974156814,3.501554132,3.178546459,2.236690916,4.049403174,2.87532953,2.533598315,3.049032147,2.770484196,1.711110384,3.196603232,-2.171192125,2.465704017,,,,
Myanmar,MMR,Real interest rate (%),FR.INR.RINR,-4.570890904,-2.592660331,-5.313415386,-12.9259873,-14.22801815,-5.312674504,12.48095064,-7.885329263,-18.7330479,-4.56156847,11.07814515,,,,,,,,,7.161581345,6.014905235,1.516904472,
Middle East & North Africa (excluding high income),MNA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,1.920075729,-3.118566381,1.464109818,6.794937879,7.052767655,8.38313881,9.368891693,7.174730186,8.290379576,8.165240763,
Mongolia,MNG,Real interest rate (%),FR.INR.RINR,130.7842898,46.23330622,69.5822726,49.62478288,50.9791099,29.87558752,22.27952707,24.35655031,27.40158408,19.65780616,12.66747256,8.719842379,4.055995556,9.137236012,-0.712580735,19.48433853,-13.73017465,1.294458948,4.725330817,15.13409746,10.77405288,17.34600723,
Northern Mariana Islands,MNP,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Real interest rate (%),FR.INR.RINR,,,,,17.29825213,10.18965116,7.336751256,7.074523048,14.19614591,18.84733264,13.56476518,12.49509191,9.875794708,11.99830623,9.564229335,14.44355592,8.007123422,15.25903025,10.35281606,10.97321048,11.94223215,10.42787554,
Mauritania,MRT,Real interest rate (%),FR.INR.RINR,6.367719582,17.00805785,19.77568916,8.85367292,5.950435415,21.33285243,19.14512212,16.62441569,12.08430137,12.25277717,8.274585355,12.34807687,4.679260654,19.47892024,9.954083402,18.17489008,-1.579411473,0.945838428,15.85563208,,,,
Mauritius,MUS,Real interest rate (%),FR.INR.RINR,11.6007568,14.61938372,12.90672301,13.12385499,12.10842417,15.52189342,18.30305382,13.07597056,14.30856968,14.4589133,14.0534773,16.09714073,9.295870551,12.89282403,4.681603328,9.376078478,6.968435178,4.801700182,5.341740748,5.119320711,6.637971704,7.481254245,
Malawi,MWI,Real interest rate (%),FR.INR.RINR,3.826622095,-16.86396592,-4.602873197,6.136607323,15.15550945,9.945219853,17.3066457,24.31428075,-29.22136223,34.95417994,19.14440703,20.17504781,10.23841067,22.68551349,11.89045703,16.07989435,11.14611158,8.480538293,12.47173731,14.69812997,19.36231212,19.42664913,
Malaysia,MYS,Real interest rate (%),FR.INR.RINR,4.643911645,4.917824648,6.041064133,6.905089528,3.350316537,8.51366999,-1.085081284,8.848512878,3.296581944,2.905763857,0.034267778,-2.672968811,2.40917258,1.456565344,-3.903257124,11.78209182,-2.112391945,-0.471868628,3.748526193,4.428648075,2.062910988,4.992483787,
North America,NAC,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Real interest rate (%),FR.INR.RINR,-3.016575146,11.18820656,3.662156423,12.37925359,11.43497504,11.04477094,2.619611788,2.941138517,2.807955055,13.55763486,9.307952415,4.815107754,1.746020135,5.588997789,2.549994994,3.884938105,5.944006439,4.744407807,-3.746567739,-0.45020937,1.881444853,9.254857171,
New Caledonia,NCL,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Real interest rate (%),FR.INR.RINR,-8.034408453,-43.5726628,-9.711973747,16.61355048,25.28226568,2.767926713,-10.31976299,23.83785487,-10.81214181,8.613594343,19.36913623,-3.340372768,-0.373095114,11.6143345,4.190483705,23.70649656,-42.31018291,5.941525553,6.883105755,10.24734736,11.35621215,13.59582936,
Nicaragua,NIC,Real interest rate (%),FR.INR.RINR,-48.59368094,5.72992529,10.13533748,10.23839709,6.664668372,7.642792269,8.821366161,10.54772814,14.57340727,9.700975379,4.071982807,2.033608231,3.091738175,3.140851492,-2.640382171,7.01686156,6.774368591,0.206436936,5.24765625,9.890491956,4.288476236,4.016065896,
Netherlands,NLD,Real interest rate (%),FR.INR.RINR,6.103043543,5.039659787,4.647621349,3.410235951,4.355857079,1.997878899,1.134046652,0.78917173,0.319063219,0.811404245,1.38134401,0.821120456,0.966585842,2.447200376,2.073522315,1.577408164,0.894446188,1.855470822,0.202454142,,,,
Norway,NOR,Real interest rate (%),FR.INR.RINR,8.549272152,4.403700576,2.319650801,3.127168361,10.56324184,0.885730636,-5.634758507,6.93558858,10.5842061,1.814913276,-1.696092602,-4.339360157,-3.747272936,3.486514209,-2.870418876,10.00576268,,,,,,,
Nepal,NPL,Real interest rate (%),FR.INR.RINR,,,4.685422194,6.769794074,9.501828408,2.246627083,4.772454745,-3.018205322,2.728841235,4.216890314,4.160239495,1.889955815,0.596088389,0.368679302,2.253501944,-6.822917904,-6.20679361,,,,,,
Nauru,NRU,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Real interest rate (%),FR.INR.RINR,,,,,,6.565872537,4.684908702,3.619805935,7.019898601,4.736777817,3.947368017,5.698296604,5.422725118,2.912735425,5.940477498,3.553163547,2.850439158,3.952278374,6.347885757,0.499152389,5.211159486,5.884333026,
OECD members,OED,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Real interest rate (%),FR.INR.RINR,9.057253766,7.488326235,1.691790842,11.79589994,27.05372271,-1.214753628,-6.576443281,14.45539122,3.672787345,-1.915250522,-4.811118701,-12.57398168,-5.479557089,-0.903964034,-19.92690254,43.50116285,-7.610416072,-9.341374994,0.677896878,6.954063732,3.347029285,26.2417508,
Other small states,OSS,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Panama,PAN,Real interest rate (%),FR.INR.RINR,6.243028402,10.57892024,-3.54822789,8.879874082,9.721724703,9.132126872,11.87560731,9.841352071,8.764830347,8.696364199,6.726160106,6.797830201,6.152464982,8.074393183,0.403079748,1.412026647,4.791896232,0.554838635,0.466052644,1.236056314,3.365845145,7.196086427,
Peru,PER,Real interest rate (%),FR.INR.RINR,23.76937243,19.66777494,19.70701656,21.95995233,25.20413211,31.15318529,25.28143905,23.61535753,20.36821191,17.53205228,18.03721018,22.94949172,14.44375257,19.98455497,21.31427787,19.18017825,12.23345928,12.84074481,16.76364673,16.43215806,12.34234927,12.83250883,
Philippines,PHL,Real interest rate (%),FR.INR.RINR,4.605380666,6.630626429,6.667883114,9.462382215,-4.57936545,4.870473677,4.916715434,6.491842174,4.777422865,6.07582317,4.323601483,4.116958779,4.601887334,5.433189672,1.117651519,5.636603046,3.310495797,2.539402681,3.639468291,3.603501406,2.248665252,6.305392751,
Palau,PLW,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Real interest rate (%),FR.INR.RINR,1.777954961,-2.339634385,11.28694951,1.865602705,2.759041519,7.046922551,3.92571826,8.692587774,1.423750329,7.40623933,15.55308007,-0.635761583,1.034826168,5.710520371,1.330788006,13.03557353,0.512584814,6.153901929,13.99563555,7.745143619,-1.440731714,,
Poland,POL,Real interest rate (%),FR.INR.RINR,3.452684476,4.275482363,6.922126825,9.903846455,12.07567512,10.33174265,11.77419533,14.72729205,9.353046162,6.487604124,3.164690123,4.149892387,3.573321319,,,,,,,,,,
Pre-demographic dividend,PRE,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People?s Rep.",PRK,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Real interest rate (%),FR.INR.RINR,7.206261512,10.02757518,9.127201501,5.066528398,3.269875902,1.739919811,,,,,,,,,,,,,,,,,
Paraguay,PRY,Real interest rate (%),FR.INR.RINR,20.33707392,20.58739396,18.3644076,23.57164674,15.17310249,20.71920722,13.45786374,15.509143,20.62810962,33.66740947,22.53349109,18.01912958,22.68058501,13.90127948,15.06533901,25.68919263,18.78928697,10.5390399,11.84862741,18.2756498,15.26268283,18.21836792,
Pacific island small states,PSS,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,-5.407973446,-18.30131685,-1.09043551,-3.191431697,-13.06383635,41.25294816,0.273060301,-11.87439716,-1.37480942,3.614673911,5.075091237,36.17789431,
Romania,ROU,Real interest rate (%),FR.INR.RINR,-20.34590377,4.968647576,7.626404225,-26.72030327,4.854684759,10.79212355,7.534996735,5.455546191,10.43176258,1.643505697,8.759875538,6.687701178,3.104271511,0.493109068,-0.525872354,11.94749606,8.210634964,7.052521202,6.346189009,6.870638401,6.636543331,3.725536253,
Russian Federation,RUS,Real interest rate (%),FR.INR.RINR,,72.25533064,69.27649109,14.75980531,19.61636343,-18.95163392,-9.633221274,1.217968156,0.179272026,-0.707559354,-7.34973197,-7.227427496,-4.120035742,-3.313656292,-4.861586927,13.05434309,-2.951623894,-12.2800231,0.739674555,4.482379108,1.977850267,7.462273929,
Rwanda,RWA,Real interest rate (%),FR.INR.RINR,,,6.868452041,0.517635166,14.57699466,28.6608561,13.76913367,16.15762675,22.89377762,-4.594172695,2.484144442,3.971113595,6.396680294,3.831947898,1.963120148,6.960019577,13.93549827,8.775600112,9.897217587,11.61137083,13.51462122,15.63618128,
South Asia,SAS,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Real interest rate (%),FR.INR.RINR,2.126728315,2.981651675,4.719155044,5.232890356,8.920080416,10.09232131,2.018648861,8.072198266,6.677971435,7.136167026,1.007288172,3.00689269,3.531769737,-0.501595468,6.975659728,1.795752326,5.428484038,4.222769165,4.615962343,6.123142225,5.304279563,3.650318758,
Solomon Islands,SLB,Real interest rate (%),FR.INR.RINR,7.062017016,8.732289617,4.043241457,8.861838145,8.893639149,10.77214635,3.500296074,10.42800635,2.130197852,12.78080136,6.64863943,8.372089644,9.263774211,7.783375511,2.687806812,7.487555664,8.750452292,2.182706888,4.633287218,11.19317601,1.985280054,6.423461171,
Sierra Leone,SLE,Real interest rate (%),FR.INR.RINR,1.816131053,-3.566412809,1.961726596,21.13852795,0.047030663,8.225246384,22.23915831,-28.40156651,27.17119654,6.012398885,8.205919941,6.832610808,10.23587722,17.04540934,13.18978037,13.28572304,3.467555402,3.079664028,7.980900983,13.18144965,18.48195766,-5.74149861,
El Salvador,SLV,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Real interest rate (%),FR.INR.RINR,10.71406039,9.394126976,10.0501506,9.568661531,7.662802324,6.25822089,6.402960437,5.945977,5.445030456,4.954367677,5.10642366,5.199837367,4.671190447,5.742193314,4.516088015,,,,,,,,
Somalia,SOM,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Real interest rate (%),FR.INR.RINR,,,,50.30501499,28.26431778,9.625478994,-40.47436807,-28.92797737,1.415870669,2.568545242,5.903490238,2.188731685,4.199958313,2.690875895,4.98077828,3.215168095,10.7864953,6.944950291,11.23283948,11.03014929,11.78279884,,
Sub-Saharan Africa (excluding high income),SSA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,7.73900515,0.954430694,16.29763695,12.02173408,
Sub-Saharan Africa,SSF,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Real interest rate (%),FR.INR.RINR,,,,,,,,,22.76206825,12.2404252,16.3091444,10.02393718,12.31846585,15.90269269,1.487007128,21.73880656,16.39654603,13.60898506,10.19717621,15.35536993,9.585967431,,
Suriname,SUR,Real interest rate (%),FR.INR.RINR,-78.59555192,-62.51505354,22.21412645,30.64302465,27.38510593,-37.34635884,-16.67721774,-6.989636091,-16.30618075,-1.649162079,7.229821954,1.65800577,-18.34368384,6.898239666,-2.874922664,4.851802713,4.087556242,-2.369909353,1.283076405,11.77403928,12.61012258,17.92450166,
Slovak Republic,SVK,Real interest rate (%),FR.INR.RINR,0.979016838,6.328018974,9.0602409,13.14951696,15.40040107,12.85074416,5.044034556,5.853857063,6.058168421,2.946627715,3.108508229,4.12785346,4.617435278,6.78952889,2.83290924,,,,,,,,
Slovenia,SVN,Real interest rate (%),FR.INR.RINR,,,10.06531667,10.69430309,8.093803178,5.427980701,9.787148932,5.8700898,5.196704497,4.823048681,5.162681288,6.154355308,5.108319586,1.673961849,2.053586537,2.509362015,,,,,,,
Sweden,SWE,Real interest rate (%),FR.INR.RINR,7.8806974,7.044005216,6.275470793,5.356676232,5.119564016,4.552402877,4.205656565,2.970709766,3.980917287,2.979496215,3.555500815,2.490302507,,,,,,,,,,,
Swaziland,SWZ,Real interest rate (%),FR.INR.RINR,2.9553581,0.347010739,10.20065052,7.32423604,11.26082641,11.43266634,3.693980025,4.335532745,5.594039154,7.825780605,2.725561442,7.855342796,-5.463726549,8.675298795,1.387561888,5.5733387,15.13530033,-20.84394094,0.106029305,2.275845008,2.361215675,2.481503588,
Sint Maarten (Dutch part),SXM,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Real interest rate (%),FR.INR.RINR,14.61507621,16.66938208,18.02442683,13.64915387,9.521030372,8.930405483,6.494547703,4.209419023,6.731160157,4.406968392,-11.77667838,9.267881487,8.485235704,-0.810525663,-17.15803003,-9.527437036,17.6593116,6.405684025,1.540008051,8.785150504,8.239460517,10.00604156,
Syrian Arab Republic,SYR,Real interest rate (%),FR.INR.RINR,-4.069117258,2.170857658,-5.950622055,2.819285354,9.327327149,1.449681013,-0.638996964,4.242805024,10.44145842,6.861551901,-2.564447933,-3.542518551,0.195058108,-1.605088743,,,,,,,,,
Turks and Caicos Islands,TCA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Real interest rate (%),FR.INR.RINR,-18.14411533,6.585194153,9.457824491,17.5532141,14.28634719,31.9958708,15.87066778,6.036164849,15.79091835,17.90684806,7.532509706,-8.153234995,4.863329759,11.32414976,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Real interest rate (%),FR.INR.RINR,5.945566264,7.102161245,8.931950566,8.834355124,5.878862236,11.86204195,6.417134593,5.231960468,5.098437635,3.7083408,1.864295993,0.666248059,2.140630612,4.466207249,1.814727322,5.756718432,1.780065137,3.053829541,5.090607378,5.144507137,5.753328644,6.288109443,
Tajikistan,TJK,Real interest rate (%),FR.INR.RINR,,,,6.227255099,-19.66571357,-0.215199369,2.382159626,-7.033483614,-3.877874723,-8.081490033,2.379277668,12.57275269,2.553605581,-3.361451694,-3.56524514,9.249926005,9.725942686,8.06297081,8.246124805,19.15454412,18.0796668,23.54585179,
Turkmenistan,TKM,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Real interest rate (%),FR.INR.RINR,,,,,,,,,,11.69052178,12.88700719,17.62167919,16.53517161,6.197543544,4.043932525,6.53970544,6.348503297,-0.178423536,4.871713098,13.41062067,14.5433968,14.87060947,
Tonga,TON,Real interest rate (%),FR.INR.RINR,-13.22013525,13.8644632,5.567545114,12.01816818,8.811962423,4.622680247,8.011514735,7.860654123,2.397994373,1.839351244,7.604014738,4.823335943,-4.552238235,5.736919451,3.026265026,14.88647841,7.746347281,4.979186592,7.343423097,9.288059912,6.514893385,,
South Asia (IDA & IBRD),TSA,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Real interest rate (%),FR.INR.RINR,0.459954318,10.7124474,13.59050913,19.75397235,19.54320163,12.21268759,4.618171545,12.52283762,18.63956759,0.623215894,0.392905092,-3.721452095,9.032102328,-0.888563097,-9.173778621,54.6795673,-1.274368792,-7.431015141,8.077791735,-1.568488167,2.844229965,14.03364314,
Tunisia,TUN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Real interest rate (%),FR.INR.RINR,5.96938969,12.58957616,12.27968756,4.712578399,-3.49209686,9.904284654,13.01958404,14.00848892,8.682606689,5.594363823,6.65094479,-8.86648896,-0.70329274,9.567026618,-0.824844663,5.278558774,4.850988572,3.061980634,4.260831525,7.579044999,11.07268203,10.35609896,
Uganda,UGA,Real interest rate (%),FR.INR.RINR,,9.861413109,15.03424725,17.72687057,11.10068608,21.68683165,10.62161427,17.33449568,22.99559284,10.32903873,4.339243937,21.76555229,15.90900435,10.98058255,13.2429703,-7.895775967,6.501774105,16.21633362,4.489287509,18.35066293,18.7942239,18.34858028,
